"external_gene_id"	"description"
"Slc38a4"	"solute carrier family 38, member 4 [Source:MGI Symbol;Acc:MGI:1916604]"
"Sec24d"	"Sec24 related gene family, member D (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916858]"
"2010107G23Rik"	"RIKEN cDNA 2010107G23 gene [Source:MGI Symbol;Acc:MGI:1917144]"
"Scrn1"	"secernin 1 [Source:MGI Symbol;Acc:MGI:1917188]"
"Manba"	"mannosidase, beta A, lysosomal [Source:MGI Symbol;Acc:MGI:88175]"
"Spdl1"	"spindle apparatus coiled-coil protein 1 [Source:MGI Symbol;Acc:MGI:1917635]"
"Polr3b"	"polymerase (RNA) III (DNA directed) polypeptide B [Source:MGI Symbol;Acc:MGI:1917678]"
"Atad2"	"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
"Lca5"	"Leber congenital amaurosis 5 (human) [Source:MGI Symbol;Acc:MGI:1923032]"
"Lrfn2"	"leucine rich repeat and fibronectin type III domain containing 2 [Source:MGI Symbol;Acc:MGI:1917780]"
"Fam213a"	"family with sequence similarity 213, member A [Source:MGI Symbol;Acc:MGI:1917814]"
"Dcp2"	"DCP2 decapping enzyme homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1917890]"
"Rragd"	"Ras-related GTP binding D [Source:MGI Symbol;Acc:MGI:1098604]"
"Gpr173"	"G-protein coupled receptor 173 [Source:MGI Symbol;Acc:MGI:1918021]"
"Klhl30"	"kelch-like 30 [Source:MGI Symbol;Acc:MGI:1918038]"
"Cep192"	"centrosomal protein 192 [Source:MGI Symbol;Acc:MGI:1918049]"
"Ttll7"	"tubulin tyrosine ligase-like family, member 7 [Source:MGI Symbol;Acc:MGI:1918142]"
"Psd3"	"pleckstrin and Sec7 domain containing 3 [Source:MGI Symbol;Acc:MGI:1918215]"
"Phf6"	"PHD finger protein 6 [Source:MGI Symbol;Acc:MGI:1918248]"
"Ept1"	"ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) [Source:MGI Symbol;Acc:MGI:107898]"
"Eri2"	"exoribonuclease 2 [Source:MGI Symbol;Acc:MGI:1918401]"
"Cpne3"	"copine III [Source:MGI Symbol;Acc:MGI:1917818]"
"Fam57a"	"family with sequence similarity 57, member A [Source:MGI Symbol;Acc:MGI:2151840]"
"Rarres2"	"retinoic acid receptor responder (tazarotene induced) 2 [Source:MGI Symbol;Acc:MGI:1918910]"
"Atraid"	"all-trans retinoic acid induced differentiation factor [Source:MGI Symbol;Acc:MGI:1918918]"
"Acy3"	"aspartoacylase (aminoacylase) 3 [Source:MGI Symbol;Acc:MGI:1918920]"
"Colec11"	"collectin sub-family member 11 [Source:MGI Symbol;Acc:MGI:1918943]"
"Pdgfd"	"platelet-derived growth factor, D polypeptide [Source:MGI Symbol;Acc:MGI:1919035]"
"Mtfr2"	"mitochondrial fission regulator 2 [Source:MGI Symbol;Acc:MGI:1919054]"
"Fam83d"	"family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]"
"Epn3"	"epsin 3 [Source:MGI Symbol;Acc:MGI:1919139]"
"Jsrp1"	"junctional sarcoplasmic reticulum protein 1 [Source:MGI Symbol;Acc:MGI:1916700]"
"Napg"	"N-ethylmaleimide sensitive fusion protein attachment protein gamma [Source:MGI Symbol;Acc:MGI:104561]"
"Dusp11"	"dual specificity phosphatase 11 (RNA/RNP complex 1-interacting) [Source:MGI Symbol;Acc:MGI:1919352]"
"Zbed3"	"zinc finger, BED domain containing 3 [Source:MGI Symbol;Acc:MGI:1919364]"
"Adpgk"	"ADP-dependent glucokinase [Source:MGI Symbol;Acc:MGI:1919391]"
"Pgm2"	"phosphoglucomutase 2 [Source:MGI Symbol;Acc:MGI:97565]"
"Egln3"	"EGL nine homolog 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:1932288]"
"1810062G17Rik"	"RIKEN cDNA 1810062G17 gene [Source:MGI Symbol;Acc:MGI:1919532]"
"Fryl"	"furry homolog-like (Drosophila) [Source:MGI Symbol;Acc:MGI:1919563]"
"Sgol1"	"shugoshin-like 1 (S. pombe) [Source:MGI Symbol;Acc:MGI:1919665]"
"Rbm33"	"RNA binding motif protein 33 [Source:MGI Symbol;Acc:MGI:1919670]"
"Fgfbp3"	"fibroblast growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:1919764]"
"Mob2"	"MOB kinase activator 2 [Source:MGI Symbol;Acc:MGI:1919891]"
"Angptl1"	"angiopoietin-like 1 [Source:MGI Symbol;Acc:MGI:1919963]"
"Zfp248"	"zinc finger protein 248 [Source:MGI Symbol;Acc:MGI:1919970]"
"Asphd2"	"aspartate beta-hydroxylase domain containing 2 [Source:MGI Symbol;Acc:MGI:1920148]"
"Kremen2"	"kringle containing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1920266]"
"Zc3hav1"	"zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]"
"Trip11"	"thyroid hormone receptor interactor 11 [Source:MGI Symbol;Acc:MGI:1924393]"
"Cenpv"	"centromere protein V [Source:MGI Symbol;Acc:MGI:1920389]"
"1700049G17Rik"	"RIKEN cDNA 1700049G17 gene [Source:MGI Symbol;Acc:MGI:1920680]"
"Vgll3"	"vestigial like 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1920819]"
"Ttc7"	"tetratricopeptide repeat domain 7 [Source:MGI Symbol;Acc:MGI:1920999]"
"Nabp1"	"nucleic acid binding protein 1 [Source:MGI Symbol;Acc:MGI:1923258]"
"Slc25a27"	"solute carrier family 25, member 27 [Source:MGI Symbol;Acc:MGI:1921261]"
"Cpne4"	"copine IV [Source:MGI Symbol;Acc:MGI:1921270]"
"Rin2"	"Ras and Rab interactor 2 [Source:MGI Symbol;Acc:MGI:1921280]"
"Esyt2"	"extended synaptotagmin-like protein 2 [Source:MGI Symbol;Acc:MGI:1261845]"
"Ifltd1"	"intermediate filament tail domain containing 1 [Source:MGI Symbol;Acc:MGI:1921321]"
"Robo4"	"roundabout homolog 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:1921394]"
"Slc35f5"	"solute carrier family 35, member F5 [Source:MGI Symbol;Acc:MGI:1921400]"
"Ccdc3"	"coiled-coil domain containing 3 [Source:MGI Symbol;Acc:MGI:1921436]"
"Rnd3"	"Rho family GTPase 3 [Source:MGI Symbol;Acc:MGI:1921444]"
"Gtf2e1"	"general transcription factor II E, polypeptide 1 (alpha subunit) [Source:MGI Symbol;Acc:MGI:1921447]"
"2810403A07Rik"	"RIKEN cDNA 2810403A07 gene [Source:MGI Symbol;Acc:MGI:1921450]"
"Palm3"	"paralemmin 3 [Source:MGI Symbol;Acc:MGI:1921587]"
"Efhd1"	"EF hand domain containing 1 [Source:MGI Symbol;Acc:MGI:1921607]"
"Lonrf3"	"LON peptidase N-terminal domain and ring finger 3 [Source:MGI Symbol;Acc:MGI:1921615]"
"Sgms2"	"sphingomyelin synthase 2 [Source:MGI Symbol;Acc:MGI:1921692]"
"Lrrc15"	"leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738]"
"Lrrc17"	"leucine rich repeat containing 17 [Source:MGI Symbol;Acc:MGI:1921761]"
"Cyp2j9"	"cytochrome P450, family 2, subfamily j, polypeptide 9 [Source:MGI Symbol;Acc:MGI:1921769]"
"Fam84a"	"family with sequence similarity 84, member A [Source:MGI Symbol;Acc:MGI:2145011]"
"4833403I15Rik"	"RIKEN cDNA 4833403I15 gene [Source:MGI Symbol;Acc:MGI:1921824]"
"Scpep1"	"serine carboxypeptidase 1 [Source:MGI Symbol;Acc:MGI:1921867]"
"Pcf11"	"cleavage and polyadenylation factor subunit homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919579]"
"Ddit4"	"DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]"
"Nudt16"	"nudix (nucleoside diphosphate linked moiety X)-type motif 16 [Source:MGI Symbol;Acc:MGI:1922936]"
"Klhl24"	"kelch-like 24 [Source:MGI Symbol;Acc:MGI:1923035]"
"Arl5b"	"ADP-ribosylation factor-like 5B [Source:MGI Symbol;Acc:MGI:1923119]"
"Ttpal"	"tocopherol (alpha) transfer protein-like [Source:MGI Symbol;Acc:MGI:1923330]"
"Mfap4"	"microfibrillar-associated protein 4 [Source:MGI Symbol;Acc:MGI:1342276]"
"Cep112"	"centrosomal protein 112 [Source:MGI Symbol;Acc:MGI:1923673]"
"Slamf9"	"SLAM family member 9 [Source:MGI Symbol;Acc:MGI:1923692]"
"Dapk1"	"death associated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1916885]"
"Creld2"	"cysteine-rich with EGF-like domains 2 [Source:MGI Symbol;Acc:MGI:1923987]"
"Rpl18a"	"ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058]"
"Rps9"	"ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1924096]"
"Unc5b"	"unc-5 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:894703]"
"Flywch2"	"FLYWCH family member 2 [Source:MGI Symbol;Acc:MGI:1924167]"
"Ddrgk1"	"DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256]"
"Rgs7bp"	"regulator of G-protein signalling 7 binding protein [Source:MGI Symbol;Acc:MGI:106334]"
"Zfp142"	"zinc finger protein 142 [Source:MGI Symbol;Acc:MGI:1924514]"
"Adamtsl2"	"ADAMTS-like 2 [Source:MGI Symbol;Acc:MGI:1925044]"
"Mlana"	"melan-A [Source:MGI Symbol;Acc:MGI:108454]"
"Golgb1"	"golgi autoantigen, golgin subfamily b, macrogolgin 1 [Source:MGI Symbol;Acc:MGI:1099447]"
"Phf23"	"PHD finger protein 23 [Source:MGI Symbol;Acc:MGI:1925496]"
"Mrpl9"	"mitochondrial ribosomal protein L9 [Source:MGI Symbol;Acc:MGI:2137211]"
"Galnt15"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15 [Source:MGI Symbol;Acc:MGI:1926004]"
"Cygb"	"cytoglobin [Source:MGI Symbol;Acc:MGI:2149481]"
"Crispld2"	"cysteine-rich secretory protein LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1926142]"
"Aacs"	"acetoacetyl-CoA synthetase [Source:MGI Symbol;Acc:MGI:1926144]"
"Wdr76"	"WD repeat domain 76 [Source:MGI Symbol;Acc:MGI:1926186]"
"Ier5l"	"immediate early response 5-like [Source:MGI Symbol;Acc:MGI:1919750]"
"Hspb8"	"heat shock protein 8 [Source:MGI Symbol;Acc:MGI:2135756]"
"Zfhx4"	"zinc finger homeodomain 4 [Source:MGI Symbol;Acc:MGI:2137668]"
"Gatsl2"	"GATS protein-like 2 [Source:MGI Symbol;Acc:MGI:1933384]"
"Ide"	"insulin degrading enzyme [Source:MGI Symbol;Acc:MGI:96412]"
"Dscam"	"Down syndrome cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1196281]"
"Siglece"	"sialic acid binding Ig-like lectin E [Source:MGI Symbol;Acc:MGI:1932475]"
"Tfap4"	"transcription factor AP4 [Source:MGI Symbol;Acc:MGI:103239]"
"Ndst3"	"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3 [Source:MGI Symbol;Acc:MGI:1932544]"
"Tpsab1"	"tryptase alpha/beta 1 [Source:MGI Symbol;Acc:MGI:96943]"
"Myog"	"myogenin [Source:MGI Symbol;Acc:MGI:97276]"
"Tyrp1"	"tyrosinase-related protein 1 [Source:MGI Symbol;Acc:MGI:98881]"
"Ogfr"	"opioid growth factor receptor [Source:MGI Symbol;Acc:MGI:1919325]"
"Gtf2a1"	"general transcription factor II A, 1 [Source:MGI Symbol;Acc:MGI:1933277]"
"Wdr6"	"WD repeat domain 6 [Source:MGI Symbol;Acc:MGI:1930140]"
"Bicc1"	"bicaudal C homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1933388]"
"Crispld1"	"cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666]"
"Smarcd1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:MGI Symbol;Acc:MGI:1933623]"
"Kremen1"	"kringle containing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1933988]"
"Tars"	"threonyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:106314]"
"Ngfr"	"nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]"
"Actn2"	"actinin alpha 2 [Source:MGI Symbol;Acc:MGI:109192]"
"Slco2a1"	"solute carrier organic anion transporter family, member 2a1 [Source:MGI Symbol;Acc:MGI:1346021]"
"Lztfl1"	"leucine zipper transcription factor-like 1 [Source:MGI Symbol;Acc:MGI:1934860]"
"Zfp423"	"zinc finger protein 423 [Source:MGI Symbol;Acc:MGI:1891217]"
"Derl2"	"Der1-like domain family, member 2 [Source:MGI Symbol;Acc:MGI:2151483]"
"Cnnm4"	"cyclin M4 [Source:MGI Symbol;Acc:MGI:2151060]"
"Bcl3"	"B cell leukemia/lymphoma 3 [Source:MGI Symbol;Acc:MGI:88140]"
"Ophn1"	"oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070]"
"C1galt1"	"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1 [Source:MGI Symbol;Acc:MGI:2151071]"
"Mlph"	"melanophilin [Source:MGI Symbol;Acc:MGI:2176380]"
"Chrac1"	"chromatin accessibility complex 1 [Source:MGI Symbol;Acc:MGI:2135796]"
"Slc45a2"	"solute carrier family 45, member 2 [Source:MGI Symbol;Acc:MGI:2153040]"
"Aldh1a3"	"aldehyde dehydrogenase family 1, subfamily A3 [Source:MGI Symbol;Acc:MGI:1861722]"
"Fam126a"	"family with sequence similarity 126, member A [Source:MGI Symbol;Acc:MGI:2149839]"
"Wnt16"	"wingless-related MMTV integration site 16 [Source:MGI Symbol;Acc:MGI:2136018]"
"Smarca5"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:MGI Symbol;Acc:MGI:1935129]"
"Trim16"	"tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356]"
"Col4a6"	"collagen, type IV, alpha 6 [Source:MGI Symbol;Acc:MGI:2152695]"
"Lyve1"	"lymphatic vessel endothelial hyaluronan receptor 1 [Source:MGI Symbol;Acc:MGI:2136348]"
"Dhcr24"	"24-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1922004]"
"Ttyh2"	"tweety homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:2157091]"
"Slc13a3"	"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3 [Source:MGI Symbol;Acc:MGI:2149635]"
"Pawr"	"PRKC, apoptosis, WT1, regulator [Source:MGI Symbol;Acc:MGI:2149961]"
"Cttnbp2"	"cortactin binding protein 2 [Source:MGI Symbol;Acc:MGI:1353467]"
"Synpo2"	"synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070]"
"Tshz2"	"teashirt zinc finger family member 2 [Source:MGI Symbol;Acc:MGI:2153084]"
"Ppap2b"	"phosphatidic acid phosphatase type 2B [Source:MGI Symbol;Acc:MGI:1915166]"
"Emid1"	"EMI domain containing 1 [Source:MGI Symbol;Acc:MGI:2155091]"
"Ftcd"	"formiminotransferase cyclodeaminase [Source:MGI Symbol;Acc:MGI:1339962]"
"Elovl6"	"ELOVL family member 6, elongation of long chain fatty acids (yeast) [Source:MGI Symbol;Acc:MGI:2156528]"
"Sp7"	"Sp7 transcription factor 7 [Source:MGI Symbol;Acc:MGI:2153568]"
"Otud7a"	"OTU domain containing 7A [Source:MGI Symbol;Acc:MGI:2158505]"
"Fam198b"	"family with sequence similarity 198, member B [Source:MGI Symbol;Acc:MGI:1915909]"
"Cacng7"	"calcium channel, voltage-dependent, gamma subunit 7 [Source:MGI Symbol;Acc:MGI:1932374]"
"Nup155"	"nucleoporin 155 [Source:MGI Symbol;Acc:MGI:2181182]"
"Pdk2"	"pyruvate dehydrogenase kinase, isoenzyme 2 [Source:MGI Symbol;Acc:MGI:1343087]"
"Sult1a1"	"sulfotransferase family 1A, phenol-preferring, member 1 [Source:MGI Symbol;Acc:MGI:102896]"
"Qprt"	"quinolinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:1914625]"
"Ctdspl"	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like [Source:MGI Symbol;Acc:MGI:1916524]"
"Tmem30a"	"transmembrane protein 30A [Source:MGI Symbol;Acc:MGI:106402]"
"Fam98a"	"family with sequence similarity 98, member A [Source:MGI Symbol;Acc:MGI:1919972]"
"Ncapg2"	"non-SMC condensin II complex, subunit G2 [Source:MGI Symbol;Acc:MGI:1923294]"
"Efr3a"	"EFR3 homolog A (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923990]"
"Ssbp4"	"single stranded DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1924150]"
"Stard4"	"StAR-related lipid transfer (START) domain containing 4 [Source:MGI Symbol;Acc:MGI:2156764]"
"Smc4"	"structural maintenance of chromosomes 4 [Source:MGI Symbol;Acc:MGI:1917349]"
"Gltscr2"	"glioma tumor suppressor candidate region gene 2 [Source:MGI Symbol;Acc:MGI:2154441]"
"Clp1"	"CLP1, cleavage and polyadenylation factor I subunit [Source:MGI Symbol;Acc:MGI:2138968]"
"Cept1"	"choline/ethanolaminephosphotransferase 1 [Source:MGI Symbol;Acc:MGI:2139793]"
"Acacb"	"acetyl-Coenzyme A carboxylase beta [Source:MGI Symbol;Acc:MGI:2140940]"
"Gpr125"	"G protein-coupled receptor 125 [Source:MGI Symbol;Acc:MGI:1917943]"
"Pot1a"	"protection of telomeres 1A [Source:MGI Symbol;Acc:MGI:2141503]"
"Rhou"	"ras homolog gene family, member U [Source:MGI Symbol;Acc:MGI:1916831]"
"Trf"	"transferrin [Source:MGI Symbol;Acc:MGI:98821]"
"Hemk1"	"HemK methyltransferase family member 1 [Source:MGI Symbol;Acc:MGI:1916786]"
"Gstt3"	"glutathione S-transferase, theta 3 [Source:MGI Symbol;Acc:MGI:2143526]"
"Akr1c18"	"aldo-keto reductase family 1, member C18 [Source:MGI Symbol;Acc:MGI:2145420]"
"Akr1c14"	"aldo-keto reductase family 1, member C14 [Source:MGI Symbol;Acc:MGI:2145458]"
"Topors"	"topoisomerase I binding, arginine/serine-rich [Source:MGI Symbol;Acc:MGI:2146189]"
"Actn1"	"actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]"
"Mcoln3"	"mucolipin 3 [Source:MGI Symbol;Acc:MGI:1890500]"
"Slc22a27"	"solute carrier family 22, member 27 [Source:MGI Symbol;Acc:MGI:3042283]"
"Il17rd"	"interleukin 17 receptor D [Source:MGI Symbol;Acc:MGI:2159727]"
"Kif2c"	"kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]"
"Bmf"	"BCL2 modifying factor [Source:MGI Symbol;Acc:MGI:2176433]"
"Spg21"	"spastic paraplegia 21 homolog (human) [Source:MGI Symbol;Acc:MGI:106403]"
"Fam3c"	"family with sequence similarity 3, member C [Source:MGI Symbol;Acc:MGI:107892]"
"D6Wsu163e"	"DNA segment, Chr 6, Wayne State University 163, expressed [Source:MGI Symbol;Acc:MGI:107893]"
"Pim2"	"proviral integration site 2 [Source:MGI Symbol;Acc:MGI:97587]"
"Sardh"	"sarcosine dehydrogenase [Source:MGI Symbol;Acc:MGI:2183102]"
"Stab1"	"stabilin 1 [Source:MGI Symbol;Acc:MGI:2178742]"
"Nop2"	"NOP2 nucleolar protein [Source:MGI Symbol;Acc:MGI:107891]"
"Tmem47"	"transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570]"
"Hexim1"	"hexamethylene bis-acetamide inducible 1 [Source:MGI Symbol;Acc:MGI:2385923]"
"Asun"	"asunder, spermatogenesis regulator [Source:MGI Symbol;Acc:MGI:1918427]"
"Coro6"	"coronin 6 [Source:MGI Symbol;Acc:MGI:2183448]"
"Chodl"	"chondrolectin [Source:MGI Symbol;Acc:MGI:2179069]"
"Ogt"	"O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) [Source:MGI Symbol;Acc:MGI:1339639]"
"Satb2"	"special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336]"
"Rab40b"	"Rab40b, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183451]"
"Fus"	"fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]"
"Plac8"	"placenta-specific 8 [Source:MGI Symbol;Acc:MGI:2445289]"
"Il31ra"	"interleukin 31 receptor A [Source:MGI Symbol;Acc:MGI:2180511]"
"Mylk"	"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]"
"Otoa"	"otoancorin [Source:MGI Symbol;Acc:MGI:2149209]"
"Amhr2"	"anti-Mullerian hormone type 2 receptor [Source:MGI Symbol;Acc:MGI:105062]"
"Spice1"	"spindle and centriole associated protein 1 [Source:MGI Symbol;Acc:MGI:1196252]"
"Trib2"	"tribbles homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:2145021]"
"Dlgap5"	"discs, large (Drosophila) homolog-associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]"
"Metrnl"	"meteorin, glial cell differentiation regulator-like [Source:MGI Symbol;Acc:MGI:2384806]"
"Lmcd1"	"LIM and cysteine-rich domains 1 [Source:MGI Symbol;Acc:MGI:1353635]"
"Ccdc92"	"coiled-coil domain containing 92 [Source:MGI Symbol;Acc:MGI:106485]"
"Utp6"	"UTP6, small subunit (SSU) processome component, homolog (yeast) [Source:MGI Symbol;Acc:MGI:2445193]"
"Heatr1"	"HEAT repeat containing 1 [Source:MGI Symbol;Acc:MGI:2442524]"
"Rprd1a"	"regulation of nuclear pre-mRNA domain containing 1A [Source:MGI Symbol;Acc:MGI:2385066]"
"Sesn2"	"sestrin 2 [Source:MGI Symbol;Acc:MGI:2651874]"
"Mepce"	"methylphosphate capping enzyme [Source:MGI Symbol;Acc:MGI:106477]"
"Prokr2"	"prokineticin receptor 2 [Source:MGI Symbol;Acc:MGI:2181363]"
"Ugt1a6a"	"UDP glucuronosyltransferase 1 family, polypeptide A6A [Source:MGI Symbol;Acc:MGI:2137698]"
"Spsb4"	"splA/ryanodine receptor domain and SOCS box containing 4 [Source:MGI Symbol;Acc:MGI:2183445]"
"Myocd"	"myocardin [Source:MGI Symbol;Acc:MGI:2137495]"
"Prc1"	"protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961]"
"Crebzf"	"CREB/ATF bZIP transcription factor [Source:MGI Symbol;Acc:MGI:2675296]"
"Idi1"	"isopentenyl-diphosphate delta isomerase [Source:MGI Symbol;Acc:MGI:2442264]"
"Mrgprf"	"MAS-related GPR, member F [Source:MGI Symbol;Acc:MGI:2384823]"
"Slc44a3"	"solute carrier family 44, member 3 [Source:MGI Symbol;Acc:MGI:2384860]"
"Ube4a"	"ubiquitination factor E4A, UFD2 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2154580]"
"Itgbl1"	"integrin, beta-like 1 [Source:MGI Symbol;Acc:MGI:2443439]"
"Csdc2"	"cold shock domain containing C2, RNA binding [Source:MGI Symbol;Acc:MGI:2146027]"
"Tbc1d22a"	"TBC1 domain family, member 22a [Source:MGI Symbol;Acc:MGI:1289265]"
"Zfp160"	"zinc finger protein 160 [Source:MGI Symbol;Acc:MGI:108187]"
"Zfp521"	"zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]"
"Mat2a"	"methionine adenosyltransferase II, alpha [Source:MGI Symbol;Acc:MGI:2443731]"
"Eva1a"	"eva-1 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2385247]"
"Tmem184c"	"transmembrane protein 184C [Source:MGI Symbol;Acc:MGI:2384562]"
"Klhdc4"	"kelch domain containing 4 [Source:MGI Symbol;Acc:MGI:2384569]"
"Zfp71-rs1"	"zinc finger protein 71, related sequence [Source:MGI Symbol;Acc:MGI:107769]"
"Eif4b"	"eukaryotic translation initiation factor 4B [Source:MGI Symbol;Acc:MGI:95304]"
"Ackr4"	"atypical chemokine receptor 4 [Source:MGI Symbol;Acc:MGI:2181676]"
"Tox"	"thymocyte selection-associated high mobility group box [Source:MGI Symbol;Acc:MGI:2181659]"
"Gdf10"	"growth differentiation factor 10 [Source:MGI Symbol;Acc:MGI:95684]"
"Lace1"	"lactation elevated 1 [Source:MGI Symbol;Acc:MGI:2148801]"
"Nlrp3"	"NLR family, pyrin domain containing 3 [Source:MGI Symbol;Acc:MGI:2653833]"
"Xylt2"	"xylosyltransferase II [Source:MGI Symbol;Acc:MGI:2444797]"
"Dmrt2"	"doublesex and mab-3 related transcription factor 2 [Source:MGI Symbol;Acc:MGI:1330307]"
"Irf2bpl"	"interferon regulatory factor 2 binding protein-like [Source:MGI Symbol;Acc:MGI:2442463]"
"Rasgef1b"	"RasGEF domain family, member 1B [Source:MGI Symbol;Acc:MGI:2443755]"
"Zfp7"	"zinc finger protein 7 [Source:MGI Symbol;Acc:MGI:99208]"
"Cenpi"	"centromere protein I [Source:MGI Symbol;Acc:MGI:2147897]"
"Zc3h7a"	"zinc finger CCCH type containing 7 A [Source:MGI Symbol;Acc:MGI:2445044]"
"Sde2"	"SDE2 telomere maintenance homolog (S. pombe) [Source:MGI Symbol;Acc:MGI:2384788]"
"Ccdc25"	"coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429]"
"Pank3"	"pantothenate kinase 3 [Source:MGI Symbol;Acc:MGI:2387464]"
"N4bp3"	"NEDD4 binding protein 3 [Source:MGI Symbol;Acc:MGI:2442218]"
"Lss"	"lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]"
"3830406C13Rik"	"RIKEN cDNA 3830406C13 gene [Source:MGI Symbol;Acc:MGI:1917937]"
"Krt79"	"keratin 79 [Source:MGI Symbol;Acc:MGI:2385030]"
"Zdhhc14"	"zinc finger, DHHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2653229]"
"Ubxn1"	"UBX domain protein 1 [Source:MGI Symbol;Acc:MGI:1289301]"
"Pcif1"	"PDX1 C-terminal inhibiting factor 1 [Source:MGI Symbol;Acc:MGI:2443858]"
"Pnpla7"	"patatin-like phospholipase domain containing 7 [Source:MGI Symbol;Acc:MGI:2385325]"
"Wdr78"	"WD repeat domain 78 [Source:MGI Symbol;Acc:MGI:2385328]"
"Olfr920"	"olfactory receptor 920 [Source:MGI Symbol;Acc:MGI:3030754]"
"Abca6"	"ATP-binding cassette, sub-family A (ABC1), member 6 [Source:MGI Symbol;Acc:MGI:1923434]"
"Abca9"	"ATP-binding cassette, sub-family A (ABC1), member 9 [Source:MGI Symbol;Acc:MGI:2386796]"
"Glis1"	"GLIS family zinc finger 1 [Source:MGI Symbol;Acc:MGI:2386723]"
"Vwa1"	"von Willebrand factor A domain containing 1 [Source:MGI Symbol;Acc:MGI:2179729]"
"Plekha4"	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4 [Source:MGI Symbol;Acc:MGI:1916467]"
"Rbm5"	"RNA binding motif protein 5 [Source:MGI Symbol;Acc:MGI:1933204]"
"Rbm17"	"RNA binding motif protein 17 [Source:MGI Symbol;Acc:MGI:1924188]"
"Cd109"	"CD109 antigen [Source:MGI Symbol;Acc:MGI:2445221]"
"Cadm4"	"cell adhesion molecule 4 [Source:MGI Symbol;Acc:MGI:2449088]"
"Plekho2"	"pleckstrin homology domain containing, family O member 2 [Source:MGI Symbol;Acc:MGI:2143132]"
